yyyymmdd,temperature,year,month,day,ltm,anomaly
20180622,27.8,2018,6,22,28.67058823529412,-0.8705882352941181
20180623,27.0,2018,6,23,28.735294117647058,-1.735294117647058
20180624,28.700000000000003,2018,6,24,28.900000000000002,-0.1999999999999993
20180625,28.1,2018,6,25,28.75882352941177,-0.6588235294117695
20180626,29.200000000000003,2018,6,26,29.02352941176471,0.1764705882352935
20180627,29.200000000000003,2018,6,27,29.088235294117652,0.11176470588235077
20180628,29.700000000000003,2018,6,28,28.547058823529415,1.1529411764705877
20180629,30.1,2018,6,29,28.994117647058825,1.105882352941176
20180630,30.400000000000002,2018,6,30,28.894117647058827,1.5058823529411747
20180701,30.200000000000003,2018,7,1,29.076470588235296,1.1235294117647072
20180702,29.5,2018,7,2,29.241176470588236,0.2588235294117638
20180703,29.700000000000003,2018,7,3,29.311764705882354,0.38823529411764923
20180704,30.3,2018,7,4,29.417647058823533,0.8823529411764675
20180705,30.0,2018,7,5,29.18823529411765,0.8117647058823501
20180706,30.1,2018,7,6,28.894117647058824,1.2058823529411775
20180707,29.0,2018,7,7,29.04705882352941,-0.0470588235294116
20180708,28.200000000000003,2018,7,8,29.447058823529414,-1.2470588235294109
20180709,28.200000000000003,2018,7,9,29.452941176470585,-1.252941176470582
20180710,29.0,2018,7,10,29.294117647058822,-0.2941176470588225
20180711,29.6,2018,7,11,29.38235294117647,0.21764705882353041
20180712,30.0,2018,7,12,29.60588235294118,0.39411764705882035
20180713,26.700000000000003,2018,7,13,29.523529411764706,-2.823529411764703
20180714,27.0,2018,7,14,29.482352941176472,-2.4823529411764724
20180715,26.6,2018,7,15,29.241176470588236,-2.641176470588235
20180716,28.200000000000003,2018,7,16,29.0,-0.7999999999999972
20180717,30.0,2018,7,17,29.13529411764706,0.8647058823529399
20180718,27.700000000000003,2018,7,18,28.86470588235294,-1.164705882352937
20180719,27.900000000000002,2018,7,19,28.8,-0.8999999999999986
20180720,28.200000000000003,2018,7,20,28.78235294117647,-0.5823529411764667
20180721,29.5,2018,7,21,29.094117647058823,0.4058823529411768
20180722,29.0,2018,7,22,29.14117647058824,-0.14117647058823835
20180723,28.400000000000002,2018,7,23,29.135294117647057,-0.7352941176470544
20180724,29.8,2018,7,24,29.34705882352941,0.45294117647059196
20180725,29.400000000000002,2018,7,25,29.500000000000004,-0.10000000000000142
20180726,29.6,2018,7,26,29.27058823529412,0.3294117647058812
20180727,29.8,2018,7,27,29.105882352941173,0.6941176470588282
20180728,30.200000000000003,2018,7,28,29.45294117647059,0.7470588235294144
20180729,30.200000000000003,2018,7,29,29.33529411764706,0.8647058823529434
20180730,30.400000000000002,2018,7,30,29.358823529411765,1.041176470588237
20180731,30.200000000000003,2018,7,31,29.35294117647059,0.8470588235294123
20180801,29.900000000000002,2018,8,1,29.38823529411765,0.5117647058823529
20180802,30.0,2018,8,2,29.10588235294118,0.8941176470588204
20180803,30.1,2018,8,3,28.65294117647059,1.4470588235294102
20180804,29.8,2018,8,4,28.7764705882353,1.0235294117647022
20180805,30.3,2018,8,5,28.82352941176471,1.4764705882352906
20180806,30.200000000000003,2018,8,6,28.78235294117647,1.4176470588235333
20180807,30.0,2018,8,7,29.435294117647057,0.5647058823529427
20180808,30.3,2018,8,8,29.60588235294118,0.6941176470588211
20180809,30.400000000000002,2018,8,9,29.32941176470588,1.070588235294121
20180810,27.200000000000003,2018,8,10,28.488235294117647,-1.2882352941176443
20180811,27.0,2018,8,11,28.352941176470587,-1.352941176470587
20180812,26.900000000000002,2018,8,12,28.55294117647059,-1.6529411764705877
20180813,28.900000000000002,2018,8,13,28.529411764705884,0.3705882352941181
20180814,27.6,2018,8,14,28.38235294117647,-0.7823529411764696
20180815,28.200000000000003,2018,8,15,28.694117647058825,-0.4941176470588218
20180816,27.8,2018,8,16,28.599999999999998,-0.7999999999999972
20180817,27.200000000000003,2018,8,17,28.558823529411764,-1.3588235294117617
20180818,28.400000000000002,2018,8,18,28.88823529411765,-0.4882352941176471
20180819,28.6,2018,8,19,28.611764705882354,-0.0117647058823529
20180820,27.8,2018,8,20,28.764705882352942,-0.9647058823529413
20180821,28.3,2018,8,21,29.258823529411767,-0.9588235294117666
20180822,28.5,2018,8,22,29.141176470588242,-0.6411764705882419
20180823,27.700000000000003,2018,8,23,29.058823529411764,-1.3588235294117617
20180824,29.1,2018,8,24,29.264705882352946,-0.16470588235294414
20180825,30.3,2018,8,25,29.005882352941175,1.294117647058826
20180826,28.900000000000002,2018,8,26,29.04705882352941,-0.14705882352940947
20180827,27.0,2018,8,27,28.582352941176474,-1.5823529411764738
20180828,26.3,2018,8,28,28.67058823529412,-2.370588235294118
20180829,27.400000000000002,2018,8,29,28.98823529411765,-1.5882352941176485
20180830,28.0,2018,8,30,29.00588235294118,-1.0058823529411782
20180831,27.900000000000002,2018,8,31,28.764705882352946,-0.8647058823529434
20180901,26.3,2018,9,1,28.711764705882356,-2.411764705882355
20180902,26.8,2018,9,2,28.470588235294116,-1.6705882352941153
20180903,27.700000000000003,2018,9,3,28.45882352941177,-0.7588235294117673
20180904,29.1,2018,9,4,28.358823529411765,0.7411764705882362
20180905,29.8,2018,9,5,28.44117647058824,1.3588235294117617
20180906,29.6,2018,9,6,28.794117647058822,0.8058823529411789
20180907,29.400000000000002,2018,9,7,28.641176470588235,0.7588235294117673
20180908,27.400000000000002,2018,9,8,28.60588235294118,-1.2058823529411775
20180909,27.1,2018,9,9,28.48823529411765,-1.3882352941176492
20180910,26.1,2018,9,10,28.370588235294115,-2.270588235294113
20180911,28.200000000000003,2018,9,11,28.46470588235294,-0.26470588235293846
20180912,27.8,2018,9,12,28.411764705882355,-0.6117647058823543
20180913,27.700000000000003,2018,9,13,28.74705882352941,-1.047058823529408
20180914,28.8,2018,9,14,28.605882352941176,0.19411764705882462
20180915,30.700000000000003,2018,9,15,28.800000000000004,1.8999999999999986
20180916,26.400000000000002,2018,9,16,28.547058823529415,-2.147058823529413
20180917,27.5,2018,9,17,28.764705882352946,-1.2647058823529456
20180918,28.200000000000003,2018,9,18,28.747058823529414,-0.5470588235294116
20180919,28.6,2018,9,19,28.558823529411768,0.04117647058823337
20180920,29.0,2018,9,20,28.352941176470587,0.647058823529413
20180921,29.200000000000003,2018,9,21,28.011764705882356,1.1882352941176464
20180922,29.200000000000003,2018,9,22,28.147058823529417,1.0529411764705863
20180923,29.0,2018,9,23,27.970588235294116,1.029411764705884
20180924,27.0,2018,9,24,27.73529411764706,-0.7352941176470615
20180925,27.0,2018,9,25,27.947058823529417,-0.9470588235294173
20180926,26.8,2018,9,26,28.094117647058823,-1.2941176470588225
20180927,27.3,2018,9,27,28.28235294117647,-0.9823529411764689
20180928,27.6,2018,9,28,28.20588235294118,-0.6058823529411796
20180929,27.400000000000002,2018,9,29,27.88235294117647,-0.4823529411764689
20180930,27.5,2018,9,30,27.69411764705882,-0.19411764705882106
20181001,26.8,2018,10,1,27.65294117647059,-0.8529411764705905
20181002,27.200000000000003,2018,10,2,27.794117647058822,-0.5941176470588196
20181003,26.900000000000002,2018,10,3,27.352941176470587,-0.45294117647058485
20181004,26.900000000000002,2018,10,4,27.288235294117644,-0.3882352941176421
20181005,27.1,2018,10,5,27.32352941176471,-0.22352941176470864
20181006,26.8,2018,10,6,27.035294117647055,-0.23529411764705443
20181007,27.1,2018,10,7,26.947058823529414,0.1529411764705877
20181008,26.700000000000003,2018,10,8,26.847058823529412,-0.14705882352940947
20181009,26.5,2018,10,9,26.67058823529412,-0.17058823529411882
20181010,24.8,2018,10,10,26.282352941176473,-1.4823529411764724
20181011,23.200000000000003,2018,10,11,26.158823529411766,-2.958823529411763
20181012,23.8,2018,10,12,26.158823529411762,-2.3588235294117617
20181013,24.700000000000003,2018,10,13,26.029411764705884,-1.3294117647058812
20181014,25.3,2018,10,14,25.976470588235294,-0.6764705882352935
20181015,25.6,2018,10,15,25.911764705882355,-0.3117647058823536
20181016,24.3,2018,10,16,26.076470588235296,-1.776470588235295
20181017,23.5,2018,10,17,25.658823529411762,-2.1588235294117624
20181018,22.5,2018,10,18,25.02352941176471,-2.5235294117647094
20181019,24.200000000000003,2018,10,19,25.229411764705883,-1.0294117647058805
20181020,24.0,2018,10,20,25.417647058823533,-1.4176470588235333
20181021,24.8,2018,10,21,25.24705882352941,-0.4470588235294102
20181022,25.0,2018,10,22,25.176470588235297,-0.17647058823529704
20181023,25.3,2018,10,23,25.30588235294118,-0.005882352941178226
20181024,25.200000000000003,2018,10,24,25.400000000000002,-0.1999999999999993
20181025,25.5,2018,10,25,25.194117647058825,0.3058823529411754
20181026,26.3,2018,10,26,25.00588235294118,1.2941176470588225
20181027,25.400000000000002,2018,10,27,24.95882352941177,0.44117647058823195
20181028,24.3,2018,10,28,24.88823529411765,-0.5882352941176485
20181029,25.200000000000003,2018,10,29,24.729411764705883,0.47058823529411953
20181030,25.700000000000003,2018,10,30,24.423529411764704,1.2764705882352985
20181031,25.0,2018,10,31,24.223529411764705,0.7764705882352949
20181101,24.6,2018,11,1,23.935294117647057,0.6647058823529441
20181102,22.400000000000002,2018,11,2,23.52352941176471,-1.1235294117647072
20181103,21.5,2018,11,3,23.15294117647059,-1.6529411764705912
20181104,23.700000000000003,2018,11,4,23.429411764705886,0.2705882352941167
20181105,24.5,2018,11,5,23.558823529411764,0.9411764705882355
20181106,24.700000000000003,2018,11,6,24.076470588235296,0.6235294117647072
20181107,25.0,2018,11,7,24.400000000000006,0.5999999999999943
20181108,25.200000000000003,2018,11,8,23.564705882352943,1.6352941176470601
20181109,24.5,2018,11,9,23.14117647058824,1.3588235294117617
20181110,23.900000000000002,2018,11,10,22.952941176470592,0.9470588235294102
20181111,23.8,2018,11,11,22.905882352941177,0.8941176470588239
20181112,24.900000000000002,2018,11,12,22.788235294117648,2.1117647058823543
20181113,24.3,2018,11,13,22.52352941176471,1.7764705882352914
20181114,23.5,2018,11,14,22.758823529411767,0.7411764705882327
20181115,23.200000000000003,2018,11,15,22.900000000000006,0.29999999999999716
20181116,23.900000000000002,2018,11,16,22.923529411764708,0.9764705882352942
20181117,23.5,2018,11,17,22.50588235294118,0.9941176470588218
20181118,23.8,2018,11,18,22.482352941176472,1.3176470588235283
20181119,23.900000000000002,2018,11,19,22.22352941176471,1.6764705882352935
20181120,23.1,2018,11,20,21.870588235294118,1.2294117647058833
20181121,23.900000000000002,2018,11,21,21.788235294117644,2.111764705882358
20181122,20.400000000000002,2018,11,22,21.77058823529412,-1.370588235294118
20181123,20.900000000000002,2018,11,23,21.476470588235294,-0.5764705882352921
20181124,21.700000000000003,2018,11,24,21.364705882352943,0.3352941176470594
20181125,19.5,2018,11,25,21.299999999999997,-1.7999999999999972
20181126,19.0,2018,11,26,20.97647058823529,-1.9764705882352906
20181127,20.5,2018,11,27,20.547058823529415,-0.04705882352941515
20181128,20.3,2018,11,28,20.21764705882353,0.0823529411764703
20181129,21.3,2018,11,29,20.711764705882356,0.588235294117645
20181130,21.5,2018,11,30,20.582352941176474,0.9176470588235262
20181201,22.1,2018,12,1,19.588235294117652,2.5117647058823493
20181202,22.400000000000002,2018,12,2,19.05294117647059,3.3470588235294123
20181203,23.700000000000003,2018,12,3,19.06470588235294,4.635294117647064
20181204,24.8,2018,12,4,19.17058823529412,5.629411764705882
20181205,23.6,2018,12,5,18.66470588235294,4.935294117647061
20181206,23.3,2018,12,6,18.882352941176475,4.417647058823526
20181207,21.1,2018,12,7,19.147058823529417,1.9529411764705848
20181208,18.0,2018,12,8,18.852941176470587,-0.852941176470587
20181209,17.0,2018,12,9,18.658823529411766,-1.658823529411766
20181210,17.0,2018,12,10,18.935294117647057,-1.9352941176470573
20181211,18.0,2018,12,11,19.329411764705885,-1.3294117647058847
20181212,14.9,2018,12,12,18.958823529411767,-4.058823529411766
20181213,15.600000000000001,2018,12,13,19.211764705882356,-3.6117647058823543
20181214,16.8,2018,12,14,18.941176470588236,-2.141176470588235
20181215,18.900000000000002,2018,12,15,18.294117647058822,0.6058823529411796
20181216,19.3,2018,12,16,16.91176470588235,2.3882352941176492
20181217,18.0,2018,12,17,16.111764705882354,1.8882352941176457
20181218,18.1,2018,12,18,16.041176470588237,2.0588235294117645
20181219,19.900000000000002,2018,12,19,16.464705882352945,3.4352941176470573
20181220,21.6,2018,12,20,17.570588235294117,4.029411764705884
20181221,22.400000000000002,2018,12,21,18.511764705882356,3.8882352941176457
20181222,22.200000000000003,2018,12,22,18.223529411764705,3.9764705882352978
20181223,20.1,2018,12,23,17.729411764705883,2.370588235294118
20181224,18.0,2018,12,24,18.147058823529413,-0.14705882352941302
20181225,19.700000000000003,2018,12,25,17.852941176470587,1.8470588235294159
20181226,20.900000000000002,2018,12,26,17.576470588235296,3.3235294117647065
20181227,20.6,2018,12,27,16.96470588235294,3.63529411764706
20181228,18.1,2018,12,28,16.888235294117646,1.2117647058823557
20181229,14.0,2018,12,29,17.05294117647059,-3.05294117647059
20181230,12.600000000000001,2018,12,30,16.16470588235294,-3.564705882352939
20181231,13.200000000000001,2018,12,31,15.72352941176471,-2.5235294117647094
20190101,13.8,2019,1,1,15.962500000000002,-2.1625000000000014
20190102,14.8,2019,1,2,16.606250000000003,-1.8062500000000021
20190103,16.2,2019,1,3,17.329411764705885,-1.1294117647058854
20190104,18.8,2019,1,4,17.48823529411765,1.31176470588235
20190105,19.8,2019,1,5,17.711764705882352,2.0882352941176485
20190106,18.6,2019,1,6,17.147058823529417,1.4529411764705848
20190107,18.5,2019,1,7,16.629411764705885,1.8705882352941146
20190108,19.200000000000003,2019,1,8,16.44117647058824,2.758823529411764
20190109,17.8,2019,1,9,15.717647058823532,2.0823529411764685
20190110,19.200000000000003,2019,1,10,16.33529411764706,2.8647058823529434
20190111,20.6,2019,1,11,16.38823529411765,4.211764705882352
20190112,20.900000000000002,2019,1,12,16.047058823529415,4.852941176470587
20190113,18.5,2019,1,13,15.6,2.9000000000000004
20190114,18.5,2019,1,14,15.882352941176471,2.617647058823529
20190115,19.0,2019,1,15,16.18235294117647,2.8176470588235283
20190116,17.3,2019,1,16,16.73529411764706,0.5647058823529392
20190117,16.7,2019,1,17,16.67058823529412,0.029411764705880472
20190118,17.1,2019,1,18,16.729411764705883,0.3705882352941181
20190119,18.8,2019,1,19,17.317647058823532,1.4823529411764689
20190120,20.400000000000002,2019,1,20,17.794117647058826,2.605882352941176
20190121,17.8,2019,1,21,17.523529411764706,0.2764705882352949
20190122,16.0,2019,1,22,16.870588235294118,-0.8705882352941181
20190123,16.2,2019,1,23,16.147058823529413,0.05294117647058627
20190124,16.900000000000002,2019,1,24,15.38823529411765,1.511764705882353
20190125,18.7,2019,1,25,15.964705882352943,2.735294117647056
20190126,18.2,2019,1,26,16.147058823529413,2.0529411764705863
20190127,16.900000000000002,2019,1,27,15.741176470588236,1.158823529411766
20190128,17.5,2019,1,28,16.376470588235296,1.1235294117647037
20190129,18.5,2019,1,29,16.011764705882356,2.4882352941176435
20190130,19.3,2019,1,30,16.329411764705885,2.970588235294116
20190131,21.700000000000003,2019,1,31,16.358823529411765,5.341176470588238
20190201,18.8,2019,2,1,16.629411764705882,2.170588235294119
20190202,18.6,2019,2,2,16.447058823529414,2.1529411764705877
20190203,21.8,2019,2,3,16.5,5.300000000000001
20190204,21.700000000000003,2019,2,4,16.670588235294115,5.029411764705888
20190205,20.1,2019,2,5,16.88235294117647,3.2176470588235304
20190206,22.1,2019,2,6,17.3,4.800000000000001
20190207,23.0,2019,2,7,17.541176470588233,5.458823529411767
20190208,21.700000000000003,2019,2,8,17.229411764705883,4.4705882352941195
20190209,19.3,2019,2,9,16.67058823529412,2.629411764705882
20190210,18.0,2019,2,10,16.5,1.5
20190211,18.400000000000002,2019,2,11,16.870588235294118,1.529411764705884
20190212,19.0,2019,2,12,16.941176470588236,2.0588235294117645
20190213,21.1,2019,2,13,17.27058823529412,3.829411764705881
20190214,20.400000000000002,2019,2,14,17.841176470588238,2.5588235294117645
20190215,20.400000000000002,2019,2,15,17.617647058823533,2.7823529411764696
20190216,22.400000000000002,2019,2,16,17.16470588235294,5.2352941176470615
20190217,18.8,2019,2,17,16.882352941176475,1.9176470588235262
20190218,17.900000000000002,2019,2,18,16.788235294117644,1.1117647058823579
20190219,20.3,2019,2,19,16.276470588235295,4.023529411764706
20190220,22.6,2019,2,20,16.982352941176472,5.617647058823529
20190221,21.400000000000002,2019,2,21,17.300000000000004,4.099999999999998
20190222,20.400000000000002,2019,2,22,17.988235294117644,2.4117647058823586
20190223,18.1,2019,2,23,18.147058823529413,-0.0470588235294116
20190224,16.900000000000002,2019,2,24,17.658823529411766,-0.7588235294117638
20190225,18.0,2019,2,25,18.64117647058824,-0.6411764705882383
20190226,18.7,2019,2,26,19.01764705882353,-0.31764705882353184
20190227,20.700000000000003,2019,2,27,18.658823529411766,2.041176470588237
20190228,22.8,2019,2,28,18.841176470588238,3.958823529411763
20190301,20.8,2019,3,1,19.323529411764707,1.4764705882352942
20190302,21.5,2019,3,2,19.417647058823526,2.082352941176474
20190303,21.5,2019,3,3,19.01764705882353,2.482352941176469
20190304,20.900000000000002,2019,3,4,19.32941176470589,1.5705882352941138
20190305,22.200000000000003,2019,3,5,19.88823529411765,2.3117647058823536
20190306,20.5,2019,3,6,19.370588235294118,1.129411764705882
20190307,17.900000000000002,2019,3,7,18.30588235294118,-0.4058823529411768
20190308,16.5,2019,3,8,17.629411764705885,-1.1294117647058854
20190309,17.8,2019,3,9,17.941176470588236,-0.1411764705882348
20190310,17.7,2019,3,10,17.799999999999997,-0.09999999999999787
20190311,18.400000000000002,2019,3,11,17.829411764705885,0.5705882352941174
20190312,20.1,2019,3,12,18.63529411764706,1.4647058823529413
20190313,20.8,2019,3,13,19.5764705882353,1.2235294117647015
20190314,20.400000000000002,2019,3,14,19.2764705882353,1.1235294117647037
20190315,18.7,2019,3,15,19.500000000000004,-0.8000000000000043
20190316,20.200000000000003,2019,3,16,20.17058823529412,0.029411764705884025
20190317,20.900000000000002,2019,3,17,20.458823529411767,0.4411764705882355
20190318,21.700000000000003,2019,3,18,21.341176470588238,0.3588235294117652
20190319,23.400000000000002,2019,3,19,21.88823529411765,1.511764705882353
20190320,23.5,2019,3,20,21.46470588235294,2.0352941176470587
20190321,25.3,2019,3,21,20.8,4.5
20190322,25.8,2019,3,22,20.823529411764707,4.976470588235294
20190323,20.0,2019,3,23,20.582352941176474,-0.5823529411764738
20190324,17.5,2019,3,24,19.882352941176475,-2.3823529411764746
20190325,20.5,2019,3,25,19.829411764705885,0.6705882352941153
20190326,21.900000000000002,2019,3,26,20.029411764705884,1.870588235294118
20190327,22.3,2019,3,27,20.688235294117646,1.6117647058823543
20190328,24.400000000000002,2019,3,28,20.91764705882353,3.4823529411764724
20190329,24.400000000000002,2019,3,29,21.329411764705885,3.0705882352941174
20190330,23.1,2019,3,30,21.81764705882353,1.2823529411764731
20190331,21.400000000000002,2019,3,31,21.741176470588236,-0.3411764705882341
20190401,20.3,2019,4,1,21.45882352941177,-1.1588235294117695
20190402,20.700000000000003,2019,4,2,21.329411764705885,-0.6294117647058819
20190403,22.8,2019,4,3,21.376470588235296,1.4235294117647044
20190404,21.700000000000003,2019,4,4,21.50588235294118,0.19411764705882462
20190405,24.0,2019,4,5,22.082352941176474,1.9176470588235262
20190406,25.1,2019,4,6,21.841176470588238,3.258823529411764
20190407,25.700000000000003,2019,4,7,21.44117647058824,4.258823529411764
20190408,26.700000000000003,2019,4,8,21.87058823529412,4.829411764705881
20190409,26.6,2019,4,9,22.441176470588236,4.158823529411766
20190410,27.1,2019,4,10,22.75294117647059,4.347058823529412
20190411,27.3,2019,4,11,23.10588235294118,4.194117647058821
20190412,22.3,2019,4,12,22.78235294117647,-0.4823529411764689
20190413,21.200000000000003,2019,4,13,23.17058823529412,-1.970588235294116
20190414,22.700000000000003,2019,4,14,23.041176470588237,-0.3411764705882341
20190415,22.1,2019,4,15,22.329411764705885,-0.22941176470588331
20190416,21.200000000000003,2019,4,16,22.658823529411762,-1.4588235294117595
20190417,23.5,2019,4,17,23.264705882352942,0.235294117647058
20190418,24.0,2019,4,18,23.264705882352946,0.7352941176470544
20190419,23.700000000000003,2019,4,19,23.65294117647059,0.0470588235294116
20190420,23.3,2019,4,20,24.023529411764706,-0.7235294117647051
20190421,26.200000000000003,2019,4,21,24.558823529411764,1.6411764705882383
20190422,27.5,2019,4,22,24.158823529411766,3.341176470588234
20190423,28.0,2019,4,23,23.864705882352943,4.135294117647057
20190424,28.0,2019,4,24,23.829411764705885,4.170588235294115
20190425,28.5,2019,4,25,23.894117647058824,4.605882352941176
20190426,28.400000000000002,2019,4,26,24.02352941176471,4.376470588235293
20190427,24.900000000000002,2019,4,27,24.21764705882353,0.6823529411764717
20190428,24.3,2019,4,28,24.0,0.3000000000000007
20190429,26.400000000000002,2019,4,29,24.158823529411762,2.2411764705882398
20190430,26.700000000000003,2019,4,30,24.74705882352941,1.952941176470592
20190501,25.400000000000002,2019,5,1,24.905882352941177,0.4941176470588253
20190502,23.0,2019,5,2,25.02352941176471,-2.0235294117647094
20190503,21.8,2019,5,3,25.082352941176474,-3.282352941176473
20190504,22.6,2019,5,4,24.835294117647063,-2.2352941176470615
20190505,21.700000000000003,2019,5,5,25.13529411764706,-3.4352941176470573
20190506,21.8,2019,5,6,25.482352941176472,-3.6823529411764717
20190507,20.5,2019,5,7,25.764705882352942,-5.264705882352942
20190508,20.400000000000002,2019,5,8,26.00588235294118,-5.605882352941176
20190509,22.700000000000003,2019,5,9,26.464705882352945,-3.764705882352942
20190510,23.900000000000002,2019,5,10,26.14117647058824,-2.241176470588236
20190511,25.3,2019,5,11,25.994117647058825,-0.6941176470588246
20190512,25.5,2019,5,12,26.305882352941175,-0.8058823529411754
20190513,25.1,2019,5,13,26.394117647058827,-1.294117647058826
20190514,27.5,2019,5,14,26.6,0.8999999999999986
20190515,28.5,2019,5,15,26.782352941176473,1.7176470588235269
20190516,29.200000000000003,2019,5,16,26.37058823529412,2.829411764705881
20190517,29.6,2019,5,17,26.45294117647059,3.147058823529413
20190518,30.0,2019,5,18,27.041176470588233,2.9588235294117666
20190519,30.200000000000003,2019,5,19,27.15294117647059,3.0470588235294116
20190520,29.1,2019,5,20,26.61764705882353,2.4823529411764724
20190521,25.0,2019,5,21,26.205882352941178,-1.2058823529411775
20190522,25.3,2019,5,22,26.470588235294116,-1.1705882352941153
20190523,25.900000000000002,2019,5,23,26.48823529411765,-0.5882352941176485
20190524,24.8,2019,5,24,26.61764705882353,-1.8176470588235283
20190525,26.700000000000003,2019,5,25,27.05294117647059,-0.352941176470587
20190526,26.5,2019,5,26,27.541176470588237,-1.041176470588237
20190527,26.5,2019,5,27,27.68235294117647,-1.1823529411764717
20190528,25.900000000000002,2019,5,28,27.623529411764704,-1.7235294117647015
20190529,24.700000000000003,2019,5,29,27.588235294117652,-2.8882352941176492
20190530,24.400000000000002,2019,5,30,27.694117647058825,-3.2941176470588225
20190531,25.700000000000003,2019,5,31,28.01764705882353,-2.3176470588235283
20190601,27.200000000000003,2019,6,1,28.105882352941176,-0.9058823529411733
20190602,27.200000000000003,2019,6,2,28.03529411764706,-0.8352941176470559
20190603,27.5,2019,6,3,28.458823529411767,-0.9588235294117666
20190604,28.0,2019,6,4,28.347058823529412,-0.3470588235294123
20190605,29.400000000000002,2019,6,5,28.282352941176473,1.117647058823529
20190606,30.200000000000003,2019,6,6,28.029411764705884,2.170588235294119
20190607,30.1,2019,6,7,28.22941176470588,1.8705882352941217
20190608,30.1,2019,6,8,28.43529411764706,1.6647058823529406
20190609,30.1,2019,6,9,28.35294117647059,1.7470588235294109
20190610,29.5,2019,6,10,28.18235294117647,1.3176470588235283
20190611,27.5,2019,6,11,27.947058823529417,-0.4470588235294173
20190612,27.5,2019,6,12,27.670588235294115,-0.17058823529411526
20190613,27.700000000000003,2019,6,13,28.052941176470586,-0.35294117647058343
20190614,28.400000000000002,2019,6,14,28.023529411764706,0.37647058823529633
20190615,28.6,2019,6,15,28.2,0.40000000000000213
20190616,27.900000000000002,2019,6,16,28.2764705882353,-0.37647058823529633
20190617,27.6,2019,6,17,28.335294117647063,-0.7352941176470615
20190618,28.6,2019,6,18,28.78235294117647,-0.18235294117646816
20190619,28.900000000000002,2019,6,19,29.13529411764706,-0.235294117647058
20190620,30.1,2019,6,20,29.6,0.5
20190621,30.8,2019,6,21,29.31764705882353,1.4823529411764724
20190622,30.700000000000003,2019,6,22,28.67058823529412,2.029411764705884
20190623,30.3,2019,6,23,28.735294117647058,1.5647058823529427
20190624,29.1,2019,6,24,28.900000000000002,0.1999999999999993
20190625,27.200000000000003,2019,6,25,28.75882352941177,-1.558823529411768
20190626,28.6,2019,6,26,29.02352941176471,-0.42352941176470793
20190627,30.200000000000003,2019,6,27,29.088235294117652,1.1117647058823508
20190628,30.5,2019,6,28,28.547058823529415,1.9529411764705848
20190629,31.0,2019,6,29,28.994117647058825,2.0058823529411747
20190630,29.5,2019,6,30,28.894117647058827,0.6058823529411725
20190701,30.0,2019,7,1,29.076470588235296,0.9235294117647044
20190702,28.900000000000002,2019,7,2,29.241176470588236,-0.3411764705882341
20190703,26.6,2019,7,3,29.311764705882354,-2.711764705882352
20190704,29.1,2019,7,4,29.417647058823533,-0.31764705882353184
20190705,29.5,2019,7,5,29.18823529411765,0.31176470588235006
20190706,29.8,2019,7,6,28.894117647058824,0.9058823529411768
20190707,29.700000000000003,2019,7,7,29.04705882352941,0.6529411764705912
20190708,30.1,2019,7,8,29.447058823529414,0.6529411764705877
20190709,30.0,2019,7,9,29.452941176470585,0.5470588235294152
20190710,28.6,2019,7,10,29.294117647058822,-0.6941176470588211
20190711,28.8,2019,7,11,29.38235294117647,-0.5823529411764703
20190712,29.900000000000002,2019,7,12,29.60588235294118,0.2941176470588225
20190713,30.1,2019,7,13,29.523529411764706,0.5764705882352956
20190714,30.1,2019,7,14,29.482352941176472,0.617647058823529
20190715,30.400000000000002,2019,7,15,29.241176470588236,1.158823529411766
20190716,30.3,2019,7,16,29.0,1.3000000000000007
20190717,30.5,2019,7,17,29.13529411764706,1.3647058823529399
20190718,31.3,2019,7,18,28.86470588235294,2.435294117647061
20190719,29.5,2019,7,19,28.8,0.6999999999999993
20190720,28.6,2019,7,20,28.78235294117647,-0.18235294117646816
20190721,29.3,2019,7,21,29.094117647058823,0.20588235294117752
20190722,29.200000000000003,2019,7,22,29.14117647058824,0.0588235294117645
20190723,29.5,2019,7,23,29.135294117647057,0.36470588235294343
20190724,30.0,2019,7,24,29.34705882352941,0.6529411764705912
20190725,30.1,2019,7,25,29.500000000000004,0.5999999999999979
20190726,30.700000000000003,2019,7,26,29.27058823529412,1.4294117647058826
20190727,30.6,2019,7,27,29.105882352941173,1.4941176470588289
20190728,29.6,2019,7,28,29.45294117647059,0.14705882352941302
20190729,28.8,2019,7,29,29.33529411764706,-0.5352941176470587
20190730,28.900000000000002,2019,7,30,29.358823529411765,-0.4588235294117631
20190731,26.200000000000003,2019,7,31,29.35294117647059,-3.1529411764705877
20190801,26.400000000000002,2019,8,1,29.38823529411765,-2.988235294117647
20190802,27.0,2019,8,2,29.10588235294118,-2.1058823529411796
20190803,26.700000000000003,2019,8,3,28.65294117647059,-1.9529411764705884
20190804,27.900000000000002,2019,8,4,28.7764705882353,-0.8764705882352963
20190805,29.700000000000003,2019,8,5,28.82352941176471,0.8764705882352928
20190806,29.8,2019,8,6,28.78235294117647,1.0176470588235311
20190807,30.1,2019,8,7,29.435294117647057,0.6647058823529441
20190808,30.400000000000002,2019,8,8,29.60588235294118,0.7941176470588225
20190809,31.3,2019,8,9,29.32941176470588,1.9705882352941195
20190810,30.6,2019,8,10,28.488235294117647,2.1117647058823543
20190811,30.400000000000002,2019,8,11,28.352941176470587,2.047058823529415
